               uid                |       mid        |                                                                                                                                        blog_content                                                                                                                                        
 3555c95a397853cc05cc80afd6945673 | 3860250006902573 | 今晚锁定☆如果爱☆[ok]现在非常期待[鼓掌][鼓掌][鼓掌][鼓掌]@范世錡xxxF [心]@张檬 会有怎样的火花哩[思考]
 355b92e0720e76ec550a5c56d9553e4e | 3860107915717935 | 【#女子放火求救毁林千平米# 】据美国媒体报道，一名女子开车在内华达州穿越普卢马斯国家森林时迷路并产下一女。被困3天后，她决定放火引来消防员，最终获救，但她造成的火灾烧毁了1000平方米森林。普卢马斯国家森林管理处也向媒体证实，6月27日确实发生过一次火灾，火灾原因正在调查中。
 355e031c5e64e08909d141cd038e5732 | 3859974151555814 | 为了这么牛逼的手机，也必须必须必须转起来。
 357359a011a5058ca0553aab601845cd | 3860157274748724 | 【2015款现代索纳塔将应用苹果CarPlay和谷歌安卓】现代汽车美国产品策划经理John Shon表示，2015款索纳塔将成为美国市场上首个使用苹果CarPlay车载操作系统的非豪华品牌产品。其宣称，2015款索纳塔最令人振奋的技术功能在于智能手机 整合。
 357a02b27b5b595a41ee84fa5993eb89 | 3859967305679116 | 我们还是婴儿时，不需要任何原因就会笑；孩童时，我们只要有一颗糖就会笑；再长大些，考个一百分就无比高兴；到后来只要和暗恋的男生见上一面就开心很多天…可是慢慢的，我们要有好身材，要男朋友帅，要有车，有房子，要出人投地…我们的欲望膨胀的时候，快乐从一种本能变成一种奢侈品。
 359a031acf92d70286b422280a0f9bba | 3860215365212170 | 我参与了@熊市猎人 发起的投票 【看看援军还有多少弹药，你现在仓位多少？】，我投给了“满仓求利好”这个选项。你也快来表态吧~
 35a301efff5e9adfe4ca0d05f130c276 | 3860244432672270 | 妈的这个世界真的是能有多美好就有多恶心 怎么能做出这种禽兽不如的事啊操 韩国人自己不敢得罪权势也就算了 美国天天说着人权人权却连自己的公民也不保护？还要靠着外国网友来写白宫请愿书 幸好现在请愿人数已经快到十万了 希望美国政府真的能够救助他们母子三人 这是我真的第一次感觉到 网络能救人
 35a85055fc7ab7e6db9261dde8fa5bcc | 3860192897264108 | 政策护盘非常明朗，政策是最大的势//@见贤I思齐 今天尾市两桶油、中信银行、工行、中行等权重股强力护盘，透过昨天针对性很强的利好，我们意识到这轮下跌即将触及管理层的维稳红线，政策护盘非常明朗，政策是最大的势，顺……——博文片段来自wx2013gp：政策是最大的势（原创)  
 35ae9772e4d5b61f358c1d432fec2faa | 3860128241646911 | //@财经网: 【国际资本要想操纵中国股市，必须具备基本的条件】：1.人民币可自由兑换，资本项目没有外汇管制；2.中国股市向全球投资者开放，国际资本可以自由进出。另外，要想将一个总市值达70万亿左右，相当于中国一年GDP的股市玩弄于股掌之间，这不是开国际玩笑么？
 35b1377fea597806df825e34f5cb7ec3 | 3860296060331629 | 记住在你确定雇主相信你是最适合的候选人之前,请不要太坚持某个薪水数额，只有在那之后你才能够让决策者从根据成本考虑转换到根据公司增加的价值考虑。
 35bc6d837d82fa219109b829b701ccae | 3859970649224570 | 不得不佩服党的策略，把股市玩弄于手掌，通过各种手段让2000多股跌停，顺势养老金入市抄底，接下来又是一轮慢牛，我就呵呵了。这是不是预示着我姥爷工资要涨了？
 35bc6d837d82fa219109b829b701ccae | 3859970582087033 | 不得不佩服党的策略，把股市玩弄于手掌，通过各种手段让2000多股跌停，顺势养老金入市抄底，接下来又是一轮慢牛，我就呵呵了。这是不是预示着我姥爷工资要涨了？
 35bcbe40bc232a400c4ac0fab68b5e72 | 3860227227148901 | 今日，恒大地产（3333.HK）相继发布公告，旗下广州恒大淘宝足球俱乐部股份有限公司、恒大文化产业集团股份有限公司已向全国中小企业股份转让系统（简称“新三板”）递交挂牌申请，并皆于7月1日获得受理函。[尊上么么哒][尊上么么哒]
 35c0fa486a3f1bf056c23f8a0dd213b4 | 3860222106239648 | 我参与了@熊市猎人 发起的投票 【看看援军还有多少弹药，你现在仓位多少？】，我投给了“满仓求利好”这个选项。你也快来表态吧~
 35c5849300ba388752a84e2e13465845 | 3860067889795065 | 2015年7月1日毫无疑问会在中国资本市场发展史上留下重重的一笔！在广大投资者信心极度缺失时，在A股岌岌可危时，监管层连夜救市，出台三大重磅利好，这为A股的走牛将起到不可估量的积极作用！我们完全有理由相信，A股明天会更加美好！
 35c5849300ba388752a84e2e13465845 | 3860120280804229 | 确实很有必要！要把做空中国股市的那股势力彻底击垮！
 35d6342e6945d2f38335096c222dbeab | 3860211037448807 | 我参与了@熊市猎人 发起的投票 【看看援军还有多少弹药，你现在仓位多少？】，我投给了“7到9成重仓”这个选项。你也快来表态吧~
 35efbc748ba4580cfa4b5540cf86eab5 | 3860137225663867 |  //@财经网:【国际资本要想操纵中国股市，必须具备基本的条件】：1.人民币可自由兑换，资本项目没有外汇管制；2.中国股市向全球投资者开放，国际资本可以自由进出。另外，要想将一个总市值达70万亿左右，相当于中国一年GDP的股市玩弄于股掌之间，这不是开国际玩笑么？
 35f708c77c3a5334bbd08678a08e8a35 | 3860209065885159 | 恒大文化产业集团股份有限公司已向全国中小企业股份转让系统（简称“新三板”）递交挂牌申请，于7月1日获得受理函//@Amber_小红帽: 恒大文化产业上市
 36028636dcb233545ade4f251997058f | 3860136168590529 | //@PRONOVIAS时尚集团婚纱大连代理:恐慌性杀跌—杠杆爆仓—强制平仓—卖盘涌出—市场压垮并崩盘股灾—中产阶级消灭、银行不良率上升、金融危机—市场信心严重受挫，陷入长期低迷，失去正常的融资和支持实体经济转型功能…… 放任市场自由落体  这个节奏也可以么？当年美国怎么救高盛 怎么救次贷危机
 3609358025ce678b318e7b585b9546eb | 3860203747529976 | #建议办理#【周乃翔市长督办“提高老新村物业管理水平”代表建议】[话筒]7月1日，市委副书记、市长周乃翔实地察看了姑苏区彩香一村，听取承办单位汇报了情况。市人大代表顾彩琴对政府高度重视建议办理并提出有效举措解决问题，表示满意。市人大常委会副主任周玉龙参加督办活动
 3610e6d2609fc85fe48433fcb1dd8642 | 3860110705542422 | 中国成为全球互联网治理的主导力量之一 
 3615cea5a2ac6b8047725d8675117296 | 3860277097503935 | 我参与了@和泽投资 发起的投票 【你现在仓位多少？】，我投给了“50%以下仓位”这个选项。你也快来表态吧~
 3626bef919d0e920a018c5369487c579 | 3860229072881430 | 什么叫爱国，就是国外做空中国股市的时候满仓保家卫国[酷]
 3630ebbbb4978fb68735434497f1e0c7 | 3860221590296495 | 我参与了@熊市猎人 发起的投票 【看看援军还有多少弹药，你现在仓位多少？】，我投给了“满仓求利好”这个选项。你也快来表态吧~
 3637c9dbd5c121fea6d19045fadde497 | 3860088554987571 | 现转一副美瞳，dreamcon 钻石星光，6月中旬购买，左眼425，右眼325。年抛，已拆，没有佩戴过。绝对绝对绝对保证正品，不是广告！送双联盒 ！原价220，现190包邮。实际直径 14.2mm 平面直径： 14.5mm 含水量： 40% 颜色： 黑色 度数范围： 0-1000 基弧： 8.6mm 中心厚度： 0.03mm
 3637c9dbd5c121fea6d19045fadde497 | 3860086654597428 | 现转一副美瞳，6月中旬购买，已拆。左眼425，右眼325。送双联盒，没有佩戴过。原价220，190包邮。绝对绝对绝对保证正品，不是广告！实际直径： 14.2mm 平面直径： 14.5mm 含水量： 40% 颜色： 黑色 度数范围： 0-1000 基弧： 8.6mm 中心厚度： 0.03mm
 3637edb19fcc2db94584106bc8fb5415 | 3860225541494203 | 【因为政策原因《生活大爆炸》和《傲骨贤妻》等多部美剧下架】 下架页面上显示为“因为政策原因暂时无法提供观看”。据了解，目前下架的美剧包括4部，分别是搜狐独家版权的《生活大爆炸》、搜狐、优酷及腾讯视频均拥有版权《傲骨贤妻》、《海军罪案调查处》以及《律师本色》。
 3641a8addef018facaad56c7c57f0fba | 3860185460662443 | 20150615周一：打击网络、微博、微信等媒体谣言，山郎拍手叫好！本周末终于迎来了平静。伟大的中华民族，政治经济需要继续腾飞，不允许谣言满天飞。券商融资融券由6个月，展期1至2年，鼓励长线投资，非常利于中国股市的长远发展，为中国股市长牛打下坚实基础！庆贺！！！
 3641a8addef018facaad56c7c57f0fba | 3860186500514891 | 20150625周四：两天的白点反抽，使得暴跌开始远离我们，但万万不可以又想着暴涨。快牛转为慢牛，需要阵痛。目前已经进入慢牛了，自此，我们可以放心地别开指数做个股。山郎很兴奋！朋友们甩开膀子干吧。登山就是硬道理！
 3641a8addef018facaad56c7c57f0fba | 3860186710187783 | 如此暴涨暴跌，管理层管理水平一定需要改正！中国经济需要稳定，中国股市同样需要稳定，中国政治更需要稳定，中国社会尤其需要稳定！创业板两周的短期连续跌幅已经达到26%，应该超出世界任何股市短期跌幅。此时，不需要害怕了。
 3641a8addef018facaad56c7c57f0fba | 3860187033256514 | 只有上周，山郎才说中国股市不会倒下，因为山郎认为中国经济需要稳定，中国股市需要稳定，中国政治需要稳定，中国社会需要稳定！猪飞象舞时，山郎督促管理层扩容以稳定节奏；整体暴跌时，山郎责怪管理层不作为，自欺欺人，缺乏政治思维（上周五证监会发言人说暴跌属于正常调整）。
 3641a8addef018facaad56c7c57f0fba | 3860186815276040 | 回复@1987wangjuan:暴涨暴跌非常时期，没法分析。 //@1987wangjuan:老师给分析分析000861海印股份吧～看看还能持有不
 3641a8addef018facaad56c7c57f0fba | 3860186546700022 | 两市涨跌幅超过5%、3%的个股比分别为93:1227，152:1656，664只个股跌幅超过7%，个股整体再次全面翻空。创业板领跌，主板指标股顺势灌压，仅601857便贡献-10个点。上证指数再次回探4500点，筑实短期底的概率大。创业板指数中期下山基本确立。
 364436668000e8e1afd831604ea85dc5 | 3860213864512108 | 我参与了@熊市猎人 发起的投票 【看看援军还有多少弹药，你现在仓位多少？】，我投给了“7到9成重仓”这个选项。你也快来表态吧~
 364b58978b9d50885c9af9b6fdef102e | 3860272207040734 | 【聂海胜将成为我国进入太空首名将官】据央视新闻，从10日下午召开的天宫神十载人飞行任务的新闻发布会上获悉，在神十载人航天飞行任务中担任指令长的聂海胜，拥有少将军衔。将成为中国进入太空的首名将官。
 3657604c1619d8e9b724cc76149c83f1 | 3860238044387359 | 我参与了@熊市猎人 发起的投票 【看看援军还有多少弹药，你现在仓位多少？】，我投给了“7到9成重仓”这个选项。你也快来表态吧~
 367009671615bdc6546e082e4d0a4cb4 | 3860151209597545 |  //@曹增辉:虽然看着有点傻，还是换了一张。今天已经不单是股市问题。决战敌对做空中国经济势力，覆巢之下，岂有完卵。怎么也得支持参与一下。[心][心]#周四股市#
 3671be3ebfb0d854d8f0bf46ec023e5b | 3860303114940742 | 我参与了新浪调查【股市暴跌证监会连夜发威，你怎么看？】，我投给了"不好说。" 等选项。你也快来表态吧：
 3681836fd1a5b3cd26b80861174fe377 | 3860184034248020 |  //@蜗牛比较牛:今晚加码，然并卵。但，我依然没走。//@大智慧通讯社:管清友：第一，统一思想，达成共识，在中央政府层面统筹协调救市政策。第二，切中要害，干净利落，用真金白银稳定市场。第三，未雨绸缪，居安思危，全方位应对国际国内金融风险。第四，立足长远，改善监管，建立大监管格局。
 3683c32262149a6554526860d284fcd7 | 3860121656616982 | 【全萌英雄】《全萌英雄》以清新Q版画风，构造出一个“萌”味十足的二次元世界。在人设方面，游戏目前开放了70多个英雄角色，玩家可通过对英雄品质、升星、进阶等方面的提升，让英雄能转变成更高阶形态，获得更大的潜力与能力。随着实力的提升，英雄的形象也随之变化， 200多个不同形象闪瞎
 369710eaacc5fc66e743db29893c13a7 | 3860096612392562 | 【证监会发布《证券公司融资融券业务管理办法》】
 369710eaacc5fc66e743db29893c13a7 | 3860096436635336 | 【2015年6月制造业和非制造业PMI解读】
 369acda285f70ccb3781492810361280 | 3860196562675014 | //@但斌: //@宝宝2037187：此轮上升，主要动力来自私募或公募不安价值操作股票，散户只是跟风。市场下跌更应该教育这些私募、公募们。此次系政府被私募、公募绑架。希望通过这次市场下跌，政府能够学到更多的东西。
 369acda285f70ccb3781492810361280 | 3860244742733643 | //@21世纪经济报道: #被市场绑架？# 相关政策目前已经自觉或不自觉地被市场“绑架，”就像此前国内的房地产市场绑架了房管、建设、规划以及其他相关政府部门一样，当试图通过资本市场融资来为中国经济提供增长动力成为政治任务的时候，用市场化思维解决问题的基本逻辑就可能被弱化。
 369acda285f70ccb3781492810361280 | 3860196613058933 | //@但斌: //@下次投胎不来中国：@下次投胎不来中国: 唉……市场太年青了！事实摆在眼前却视而不见，最不可理解的是那么多大v带头冲！！ 如果真要救市会到这一步吗？哪来的外资机构做空，他们有多少筹码？把自己的身家性命压上去赌一个所畏的希望，现在还不晚，耐心想想………[太阳][太阳][太阳][太阳]
 369acda285f70ccb3781492810361280 | 3860072025353977 | //@chuant2010: 哈哈哈哈哈教父神点评//@八大山债人:杠杆牛市杠杆救。。。 //@微笑刺客1980:肖主席真急了！
 36aa7711acc0470f3afb918e5d6a954c | 3860217390977764 | 我参与了@熊市猎人 发起的投票 【看看援军还有多少弹药，你现在仓位多少？】，我投给了“4到6成中仓”这个选项。你也快来表态吧~
 36b0069ea10b1306dc4602de30cbc058 | 3860277923869781 | 第三季希望甜馨继续参加
 36b26bff90b8c92e8774cf34585694de | 3860189767930887 | 股市本就是老百姓投资实体经济的窗口，也是为企业发展提供资金的窗口，本来就不是赌场，老百姓也不应该把他当成赌场，中国政府刚刚提出了工业4.0，中国制造2025等一系列政策，如果此时股市崩盘这些政策岂不全都落空，中国政府岂不是沦为全世界的笑柄，所以政府一定会尽全力救市。
 36ce49fda4caf375ac511bddd5cc4c23 | 3859983869486254 | 加班加点【关于发布《上海证券交易所融资融券交易实施细则(2015年修订)》的通知】为加强对融资融券业务的风险管理，促进融资融券业务平稳发展，保护投资者合法权益，经中国证监会批准，现发布《上海证券交易所融资融券交易实施细则(2015年修订)》。详见本所官网。
 36fb072daee97a8fe05023d581184035 | 3860120062700104 | 看到评论基本都是呵呵//@唐不甜suye:以前讲七国讲名剑讲诸子百家的时候就觉得阴阳家搞得脑洞太大过于牛逼闪闪画风不一样。好嘛，你说你是动漫题材，历史为骨艺术为翼，稍微扯得离谱点我可以理解。出场玩闪现的低胸高跟鞋18岁少女，你告诉我是仙风道谷的道家大师？说好的历史为骨呢？剧情主线呢？
 36fb24dcd8721e2db8e7257ad7b9042a | 3860208549376365 | 我参与了@熊市猎人 发起的投票 【看看援军还有多少弹药，你现在仓位多少？】，我投给了“满仓求利好”这个选项。你也快来表态吧~
 371764bb9e82637fa963cd8aa69222da | 3860128065557536 | 【美国家庭财富首超经济危机前高峰 达70.3亿美元】受益于股票积极走势和房地产市场复苏，美家庭财富在第一季度大幅增长。美国家庭和非盈利团体的净财富值大幅增加3万亿美元。美国家庭持有的，包括股票和养老保险基金在内的金融资产价值在第一季度增加2.1亿美元至57.7亿美元。
 372841b40c60a727d55cb2e21c95a2d1 | 3859953217795835 | 期待期待期待！poten回归大发//@Kpop现场版:明天没有直播，明天是上半年精彩剪辑，明天可以休息了。把精力放在周五吧，周五回归的有#Nine Muses# #4TEN# #MINX# #NS允智# #BTOB# 
 372a8207cfdb435a52fce8307428407b | 3860279882605218 |  //@新浪房产:证监会：严肃打击恶意做空期指行为
 3730054a0902f80f173c9b0a159216ec | 3859949333602440 | [喜][喜][喜][喜][喜]@证监会宣布降低交易费率  老股民解毒:态度比黄金更加重要……中国经济不能没有庞大的世界第一的个人储蓄支持……融资牛……救企牛已经怒目爆发[喜][喜][喜][喜][喜][喜][喜]
 373caad028d24982fd1b27095a0bf2e9 | 3860183102981730 | 刚睡觉梦见了好真的梦 起来惊叹还好是梦 你还好吗 我已不是之前的我 下半年希望能给我点希望 一个人时间待久了真的会很无聊 纠结了好久的明天回家 希望不要有太多的人问我考试怎么样 工作怎么样 连下了一个星期雨的西安这两天终于又热了起来 虽然不买股票但还是希望股票行情能回转一点 —《想哪说哪》
 3753b652547af230497aca787ca1e363 | 3859975955210913 | 早就该查了，拖到现在。里外不是人啊//【京天利被证监会立案调查 股票存在暂停上市风险】  
 3758b04872b7660259754c9228d9b538 | 3860210504548182 | 我参与了@熊市猎人 发起的投票 【看看援军还有多少弹药，你现在仓位多少？】，我投给了“满仓求利好”这个选项。你也快来表态吧~
 377403961e1bdb379144587a96ce2b15 | 3860261956044807 | 我参与了@熊市猎人 发起的投票 【看看援军还有多少弹药，你现在仓位多少？】，我投给了“满仓求利好”这个选项。你也快来表态吧~
 3777a968546d199cdbe2606e8c5cbe5a | 3860232059395590 | 约翰尼·德普主演的《加勒比海盗5》有新消息，据美国媒体报道，影片的片名已定为《加勒比海盗：死无对证》（Pirates of the Caribbean: Dead Men Tell No Tales），目前《死无对证》这个片名还未收到迪士尼的官方确认，但美国媒体方面宣称是有可
 378e21d07c2cb0cc7197ac308bf5ece6 | 3860127536898022 | //@罗毅首席分析师:【两年前我一直在我以我血荐轩辕，现在更加不会退缩！如果你两年前跟我们一起相信中国资本市场，已经发财了，现在这个时点竟然还怀疑资本市场的发展，多说无益，你要是相信，就转一下，发挥正能量！大长牛格局没有改变，现在改革态势更加明朗，更有希望，不是吗？】
 37a0e7d660f612935a71656a61be939b | 3860094867736973 | 中国股灾已经开始，一个天大的笑话，当初因为怕涨太大，这回已经刹不住跌势，严重的会让中国改革开放三十年成果破碎！势必带来政治上的洗牌。
 37c7dd129f7307cec8cc9e3b4ccb4624 | 3860115407332582 |  //@曹增辉:虽然看着有点傻，还是换了一张。今天已经不单是股市问题。决战敌对做空中国经济势力，覆巢之下，岂有完卵。怎么也得支持参与一下。[心][心]#周四股市#
 37d30c0e357a1fcb52672ac74db5f30d | 3859962524698213 | 【无论你月收入多少记得分成6份】第1份，做生活费；第2份，交朋友，坚持一年，你的朋友圈就会为你产生价值；第3份，用来感恩，每月给父母、爱人送份礼物；第4份，用来学习，每个月买本好书读；第5份，用来投资，培养自己财富意识；第6份，用来储蓄，稳存保底。要学会理财哦！
 37df5ae708b3c1c0fbf94c58c88870d0 | 3860177666859684 | 我分享了一个页面——刘姝威:严惩做空中国股市者，分享自@UC浏览器  
 37e3c8995117c5689eadcee077db0280 | 3859979201534529 | 暴强神剪Adele与Muse乐队神曲极品混音《Undisclosed Rolling》！看得我目瞪口呆！而且超级超级超级好听！这绝对是个技术人才！
 37eb65e60b38a9eea34344c12731caeb | 3860089427176562 | A股7月1日再现暴跌，监管层连夜发布三道小金牌托市。1、证券公司两融管理办法正式出台，券商自主决定强制平仓线；2、A股交易结算收费标准下调3成；3、证监会发布两条扩大证券公司融资渠道举措。
 37eb65e60b38a9eea34344c12731caeb | 3860086872733322 | 降低交易经手费，拓宽券商融资渠道。深夜，证监会连发“福利”，利多消息一波接一波。急涨急跌都不正常，公众需要的是一个有稳定预期、公开透明的市场。
 37eb65e60b38a9eea34344c12731caeb | 3860086055063960 | 重要资讯： 1、习主席：生态文明体制改革要让保护者受益损害者受罚； 2、8月起A股交易经手费降低30%，过户费降低33%； 3、证监会出台新的两融办法，券商自主决定强制平仓线 ； 4、证监会允许证券公司开展融资融券收益权资产证券化业务； 5、江苏银行IPO规模约百亿，不会立即启动发行。 
 37eb65e60b38a9eea34344c12731caeb | 3860086273200847 | 2015-7-2 (星期四) 1、A股突发三大利好：调降交易结算费用、两融管理新规出台、扩大证券公司融资渠道 2、江苏银行IPO申请获通过 募资规模或约百亿元 3、证监会：QFII与RQFI……
 37eb65e60b38a9eea34344c12731caeb | 3860258697244286 | 这次股指暴跌已经不是正常的市场调整，而是有人精准选择时点，故意做空中国股市。目前开放金融杠杆工具无疑给故意做空中国股市的“恐怖分子”提供了武器…这次股灾很快会过去，即使没有政府救市，市场的力量很快会使股指重回升势。
 37eb65e60b38a9eea34344c12731caeb | 3860089771259866 | 证监会之前发声：近期有一些否定改革成效、唱空中国经济、动摇市场信心的不负责任的网络传言和评论，扰乱了市场秩序，希望广大投资者独立自主判断，不轻信不盲从。证券日报指出：大盘出现如此剧烈波动是不正常的，背后是两种力量的大博弈，即坚定维护中国资产价值的力量和坚持做空中国资产价值的力量。
 37eb65e60b38a9eea34344c12731caeb | 3860212601562651 | 【十专家呼吁救市】管清友：全力应对股灾带来的巨大金融风险；李慧勇：设万亿平准基金；刘姝威：严惩做空中国股市者；张忆东：解决股灾还需真金白银；李迅雷：降印花税有空间有必要；中银分析师：若无强大国家队市场仍将寻底；刘纪鹏：批评改革牛国家牛是暴跌重要原因等。
 37f6531bb4411aa74240c0f83a803f3a | 3860282440693253 | 不是涨和跌的事，关键是监管缺失，股市一片混乱，鸡飞狗跳，平时监管层不做事，等着问题推成山了，就是现在这个样子惨不忍堵//【十专家呼吁救市：降印花税 严惩做空中国股市者】  
 37f6531bb4411aa74240c0f83a803f3a | 3860280251264891 | 最大的祸根是股指期货，如果不能改变交易制度T十O和T十|中国的股市永远没有公平，只能是残害，剥削，抢劫和屠宰，看看今天的中小股民，只要是当日...//【十专家呼吁救市：降印花税 严惩做空中国股市者】  
 37fd24dd1dcf8803f418896f9cb73019 | 3860252800173353 | 坐等[嘻嘻]//@肖顺尧吧:【通知】七月六号 尧酱 的《星推荐》延迟播出~ 望小伙伴们互相告知~ 小伙伴们要记得继续关注《星推荐》噢~ 当然 确定新的播出时间后 尧吧也会第一时间通知小伙伴们的 #MIC肖顺尧Aero# 
 380665fd36dcf5580624594c07f88740 | 3859978366893074 | 【索尼Magic Lab实验室探秘 用你身体的各个部位玩游戏】虽然总有人在强调，游戏行业应该创新的不是技术，而是内容，但是各种炫酷的硬件还是最能吸引玩家注意力。如果你喜欢玩游戏，又恰好是个硬件发烧友的话，那么今天我们要介绍的这个地方，应该就是你心中的天堂了。
 380a2bf62303ca6620bc50bd1537b705 | 3860292473887341 | 我参与了新浪调查【股市暴跌证监会连夜发威，你怎么看？】，我投给了"绝对有。" 等选项。你也快来表态吧：
 380ac815e09cf1ae294dc4c210dac2c6 | 3860044703989980 | 妈的，看看都治成这样了！救都救不活！//【晚间再发三大利好:交易费降30％ 控制新股发行 松绑两融】  
 38185f595182f2fbf8e2a6fa8af90151 | 3860255672482005 | 广州恒大公告将挂牌新三板的的同时，许家印的另一块文化资产也向新三板发起了冲刺。7月1日，恒大文化产业集团股份有限公司的公开转让说明书与广州恒大的转让说明书一起出现在了股转公司公开审查信息里。
 38185f595182f2fbf8e2a6fa8af90151 | 3860255286958691 | 恒大资本市场动作频频，足球和文化两大产业双双申请上市，在“轻资化”的道路上快马加鞭。7.1,恒大地产（HK.3333）再次发布公告，持有100%权益的附属公司恒大文化产业集团股份有限公司已向新三板递交挂牌申请，于7月1日获得受理函。
 38185f595182f2fbf8e2a6fa8af90151 | 3860254766815142 | 梅开二度，恒大资本市场动作频频，足球和文化两大产业双双申请上市，在“轻资化”的道路上快马加鞭。继恒大足球申请上市后，当日下午，恒大地产（HK.3333）再次发布公告，持有100%权益的附属公司恒大文化产业集团股份有限公司已向全国中小企业股份转让系统递交挂牌申请，于7月1日获得受理函。
 381d45785b3cdd53384671b4984316e7 | 3860104368046586 | //@罗毅首席分析师:【两年前我一直在我以我血荐轩辕，现在更加不会退缩！如果你两年前跟我们一起相信中国资本市场，已经发财了，现在这个时点竟然还怀疑资本市场的发展，多说无益，你要是相信，就转一下，发挥正能量！大长牛格局没有改变，现在改革态势更加明朗，更有希望，不是吗？】
 381e557d4707f3f0db6f31cb158bc95a | 3860225386141930 | 继恒大足球申请上市后，7月2日，恒大地产（HK.3333）发布公告，持有100%权益的附属公司恒大文化产业集团股份有限公司已向全国中小企业股份转让系统（简称“新三板”）递交挂牌申请，于7月1日获得受理函。
 381e557d4707f3f0db6f31cb158bc95a | 3860224916425157 | 曾以发展多元化备受瞩目的恒大地产，近日在资本市场动作频频，继7月1日恒大足球申请上市后，恒大地产（HK.3333）再次发布公告，持有100%权益的附属公司恒大文化产业集团股份有限公司已向全国中小企业股份转让系统（简称“新三板”）递交挂牌申请，日获得受理函。据悉，旗下院线板块已规划建设影城171
 381e557d4707f3f0db6f31cb158bc95a | 3860219946225625 | 继恒大足球申请上市后，7月2日，恒大地产(HK.3333)发布公告，持有100%权益的附属公司恒大文化产业集团股份有限公司已向全国中小企业股份转让系统(简称“新三板”)递交挂牌申请，于7月1日获得受理函。
 382ae9ca7132ed6c0f806599d1bb7b64 | 3859994820767577 | 七月，下半年的开始。赚钱赚钱赚钱！！ 
 383d7690cf4d63c93485d93a536e4e74 | 3860261440308699 | 我容易吗 每天上班要接触中国铁路的最高机密 一边还要拯救中国股市大盘 一边还要提高中国人口素质 哎 心好累
